feedback_id,timestamp,department,feedback_source,feedback_text,sentiment_label,sentiment_intensity,rating_score,emotional_tone,word_count,character_count,exclamation_count,question_count,intern_experience,program_duration,has_suggestion,would_recommend
FB_01063,2024-11-29 00:00:00,Business Analytics,Weekly Check-in,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.88,4.5,inspired,15,115,0,0,Experienced,6 months,False,True
FB_01064,2024-01-28 00:00:00,Data Science,End-of-Program Survey,The internship experience was outstanding. I really enjoyed working on software development and learned so much about technical writing.,positive,0.97,3.9,satisfied,19,136,0,0,Experienced,12 weeks,False,True
FB_01065,2024-08-22 00:00:00,Marketing,Mid-term Review,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.91,4.9,enthusiastic,15,115,0,0,Some Experience,12 weeks,True,True
FB_01066,2024-01-01 00:00:00,UX Design,Social Media,My mentor was extremely supportive. The UX Design team provided excellent guidance throughout the program.,positive,0.8,4.7,enthusiastic,15,106,0,0,Some Experience,6 months,False,True
FB_01067,2024-11-30 00:00:00,Business Analytics,Mid-term Review,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,0.89,4.8,satisfied,15,114,0,0,First Internship,16 weeks,True,True
FB_01068,2024-02-14 00:00:00,Data Science,Weekly Check-in,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.71,4.3,excited,16,107,0,0,Experienced,12 weeks,False,True
FB_01069,2024-07-22 00:00:00,Business Analytics,Email Feedback,This internship exceeded my expectations. The project variety was particularly valuable for my career development.,positive,1.0,4.6,excited,15,114,0,0,Experienced,6 months,False,True
FB_01070,2024-05-23 00:00:00,UX Design,Exit Interview,It was a standard internship experience. I completed my assignments in UX Design.,neutral,0.35,2.4,neutral,13,81,0,0,Experienced,16 weeks,True,False
FB_01071,2024-04-28 00:00:00,Marketing,End-of-Program Survey,My mentor was extremely supportive. The Marketing team provided excellent guidance throughout the program.,positive,0.81,4.6,satisfied,14,106,0,0,Experienced,8 weeks,False,True
FB_01072,2024-07-27 00:00:00,Data Science,Social Media,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.84,4.6,enthusiastic,16,101,0,0,First Internship,6 months,False,True
FB_01073,2024-07-02 00:00:00,Marketing,Mentor Meeting,I would highly recommend this program to others. The mentor support made it a wonderful experience.,positive,1.0,4.4,enthusiastic,16,99,0,0,Experienced,6 months,False,True
FB_01074,2024-06-23 00:00:00,Business Analytics,Mentor Meeting,The internship was moderate. I worked on business analysis and gained experience in data analysis.,neutral,0.42,2.2,reserved,15,98,0,0,Experienced,12 weeks,True,True
FB_01075,2024-02-23 00:00:00,Software Engineering,Mentor Meeting,The internship was average. I worked on data analysis projects and gained experience in technical writing.,neutral,0.34,2.9,reserved,16,106,0,0,Experienced,8 weeks,False,True
FB_01076,2024-04-22 00:00:00,Software Engineering,Email Feedback,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,1.0,4.4,satisfied,15,115,0,0,Experienced,16 weeks,True,True
FB_01077,2024-03-14 00:00:00,Research,Mentor Meeting,"The Research program needs improvement. Specifically, the project assignments was disappointing.",negative,0.33,2.0,critical,11,96,0,0,First Internship,16 weeks,False,False
FB_01078,2024-05-31 00:00:00,UX Design,Weekly Check-in,The program was acceptable. I learned some skills in Python programming during my time here.,neutral,0.44,2.4,neutral,15,92,0,0,First Internship,12 weeks,False,True
FB_01079,2024-07-10 00:00:00,Data Science,End-of-Program Survey,The internship experience was highly beneficial. I really enjoyed working on marketing campaigns and learned so much about data analysis.,positive,0.75,4.3,satisfied,20,137,0,0,First Internship,16 weeks,False,True
FB_01080,2024-06-12 00:00:00,Business Analytics,Exit Interview,The program was acceptable. I learned some skills in team collaboration during my time here.,neutral,0.56,3.6,objective,15,92,0,0,Some Experience,8 weeks,False,False
FB_01081,2024-01-20 00:00:00,UX Design,Mentor Meeting,The internship experience was highly beneficial. I really enjoyed working on machine learning models and learned so much about technical writing.,positive,0.84,3.9,satisfied,21,145,0,0,Some Experience,8 weeks,False,True
FB_01082,2024-06-07 00:00:00,Business Analytics,End-of-Program Survey,The internship experience was excellent. I really enjoyed working on user research and learned so much about data analysis.,positive,0.97,4.7,enthusiastic,19,123,0,0,Experienced,6 months,False,True
FB_01083,2024-08-25 00:00:00,UX Design,End-of-Program Survey,My mentor was excellent guide. The UX Design team provided excellent guidance throughout the program.,positive,0.65,5.0,grateful,15,101,0,0,Some Experience,6 months,True,True
FB_01084,2024-08-19 00:00:00,Business Analytics,Email Feedback,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.37,2.6,calm,12,92,0,0,Some Experience,12 weeks,False,True
FB_01085,2024-07-17 00:00:00,UX Design,End-of-Program Survey,The internship was standard. I worked on user research and gained experience in team collaboration.,neutral,0.55,2.9,neutral,15,99,0,0,Experienced,12 weeks,True,False
FB_01086,2024-03-08 00:00:00,Software Engineering,Mid-term Review,The company culture is inclusive and welcoming. I felt supported and valued during my time here.,positive,0.79,5.0,grateful,16,96,0,0,Experienced,8 weeks,False,True
FB_01087,2024-05-22 00:00:00,Marketing,Mentor Meeting,The internship experience was great. I really enjoyed working on machine learning models and learned so much about project management.,positive,0.82,4.3,excited,20,134,0,0,Some Experience,6 months,False,True
FB_01088,2024-03-02 00:00:00,Data Science,Weekly Check-in,The internship provided adequate learning opportunities. The learning opportunities was as expected.,neutral,0.71,2.6,calm,12,100,0,0,First Internship,12 weeks,False,False
FB_01089,2024-12-02 00:00:00,Software Engineering,Exit Interview,The program was acceptable. I learned some skills in project management during my time here.,neutral,0.52,2.2,neutral,15,92,0,0,First Internship,6 months,False,False
FB_01090,2024-10-26 00:00:00,Software Engineering,Mid-term Review,I would highly recommend this program to others. The company culture made it a wonderful experience.,positive,0.8,5.0,enthusiastic,16,100,0,0,Experienced,8 weeks,False,True
FB_01091,2024-03-29 00:00:00,Software Engineering,Weekly Check-in,I would not recommend this internship. The communication channels made it difficult to benefit fully.,negative,0.25,1.8,frustrated,15,101,0,0,Some Experience,8 weeks,False,False
FB_01092,2024-04-25 00:00:00,Software Engineering,Mentor Meeting,The internship experience was excellent. I really enjoyed working on business analysis and learned so much about Python programming.,positive,1.0,4.4,enthusiastic,19,132,0,0,Some Experience,6 months,False,True
FB_01093,2024-08-18 00:00:00,UX Design,End-of-Program Survey,It was a standard internship experience. I completed my assignments in UX Design.,neutral,0.65,1.9,objective,13,81,0,0,Experienced,12 weeks,True,False
FB_01094,2024-11-03 00:00:00,Business Analytics,Mentor Meeting,I would highly recommend this program to others. The learning opportunities made it a wonderful experience.,positive,0.76,3.8,satisfied,16,107,0,0,First Internship,6 months,False,True
FB_01095,2024-08-25 00:00:00,Data Science,Email Feedback,My experience was satisfactory. The Data Science program met the basic expectations.,neutral,0.56,2.8,balanced,12,84,0,0,Experienced,16 weeks,False,True
FB_01096,2024-06-21 00:00:00,Marketing,Weekly Check-in,It was a standard internship experience. I completed my assignments in Marketing.,neutral,0.55,2.2,objective,12,81,0,0,First Internship,6 months,True,True
FB_01097,2024-10-16 00:00:00,Business Analytics,Email Feedback,This internship exceeded my expectations. The company culture was particularly valuable for my career development.,positive,0.6,5.0,grateful,15,114,0,0,First Internship,16 weeks,True,True
FB_01098,2024-12-17 00:00:00,Software Engineering,Mentor Meeting,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.7,4.6,grateful,16,101,0,0,Experienced,16 weeks,True,True
FB_01099,2024-11-20 00:00:00,Business Analytics,Weekly Check-in,I would highly recommend this program to others. The mentor support made it a wonderful experience.,positive,0.8,4.7,inspired,16,99,0,0,Some Experience,12 weeks,True,True
FB_01100,2024-02-06 00:00:00,UX Design,Weekly Check-in,I would highly recommend this program to others. The team environment made it a wonderful experience.,positive,0.87,4.2,inspired,16,101,0,0,Some Experience,8 weeks,True,True
FB_01101,2024-08-03 00:00:00,Business Analytics,Exit Interview,My mentor was great teacher. The Business Analytics team provided excellent guidance throughout the program.,positive,0.77,5.0,inspired,15,108,0,0,First Internship,16 weeks,False,True
FB_01102,2024-04-02 00:00:00,UX Design,Email Feedback,There were several issues with the program. The communication issues needs to be addressed for future interns.,negative,0.11,2.6,disappointed,17,110,0,0,First Internship,16 weeks,True,False
FB_01103,2024-02-19 00:00:00,Data Science,End-of-Program Survey,The internship provided adequate learning opportunities. The mentor support was as expected.,neutral,0.55,2.5,calm,12,92,0,0,Experienced,6 months,False,True
FB_01104,2024-11-12 00:00:00,Business Analytics,End-of-Program Survey,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.85,5.0,grateful,15,115,0,0,Experienced,16 weeks,True,True
FB_01105,2024-11-11 00:00:00,Marketing,Mentor Meeting,The internship experience was great. I really enjoyed working on business analysis and learned so much about project management.,positive,0.8,4.3,inspired,19,128,0,0,First Internship,12 weeks,False,True
FB_01106,2024-08-23 00:00:00,Research,Social Media,My experience was below expectations. The unclear expectations affected my learning significantly.,negative,0.39,1.0,disappointed,12,98,0,0,Experienced,12 weeks,True,False
FB_01107,2024-02-21 00:00:00,Software Engineering,Weekly Check-in,My mentor was excellent guide. The Software Engineering team provided excellent guidance throughout the program.,positive,0.73,4.9,grateful,15,112,0,0,First Internship,6 months,True,True
FB_01108,2024-12-10 00:00:00,UX Design,Mid-term Review,It was a standard internship experience. I completed my assignments in UX Design.,neutral,0.53,2.8,calm,13,81,0,0,Some Experience,6 months,True,True
FB_01109,2024-12-23 00:00:00,Marketing,End-of-Program Survey,The company culture is collaborative and innovative. I felt supported and valued during my time here.,positive,0.79,4.3,inspired,16,101,0,0,Experienced,6 months,False,True
FB_01110,2024-01-13 00:00:00,UX Design,Mid-term Review,This internship exceeded my expectations. The team environment was particularly valuable for my career development.,positive,0.76,5.0,satisfied,15,115,0,0,Experienced,12 weeks,False,True
FB_01111,2024-01-11 00:00:00,Data Science,Exit Interview,The internship was average. I worked on business analysis and gained experience in project management.,neutral,0.44,2.8,objective,15,102,0,0,Some Experience,6 months,True,True
FB_01112,2024-11-26 00:00:00,Data Science,Exit Interview,My mentor was very knowledgeable. The Data Science team provided excellent guidance throughout the program.,positive,0.77,4.9,inspired,15,107,0,0,Experienced,12 weeks,True,True
FB_01113,2024-09-25 00:00:00,UX Design,Weekly Check-in,My mentor was great teacher. The UX Design team provided excellent guidance throughout the program.,positive,1.0,4.2,excited,15,99,0,0,Some Experience,6 months,False,True
