feedback_id,intern_id,year,month,feedback_category,score,mentor,comments
INT_0061_M4_Ini,INT_0061,2024,4,Initiative,8.0,Prof. Johnson,"Good performance in initiative, reliable and consistent"
INT_0061_M5_Tec,INT_0061,2024,5,Technical Skills,8.4,Prof. Johnson,"Solid technical skills skills, continues to improve"
INT_0061_M5_Com,INT_0061,2024,5,Communication,9.4,Prof. Johnson,"Exceptional communication, consistently exceeds expectations"
INT_0061_M5_Pro,INT_0061,2024,5,Problem Solving,9.2,Prof. Johnson,"Outstanding performance in problem solving, great initiative"
INT_0061_M5_Tea,INT_0061,2024,5,Teamwork,9.9,Prof. Johnson,"Exceptional teamwork, consistently exceeds expectations"
INT_0061_M5_Ini,INT_0061,2024,5,Initiative,9.7,Prof. Johnson,"Exceptional initiative, consistently exceeds expectations"
INT_0061_M6_Tec,INT_0061,2024,6,Technical Skills,10.0,Prof. Johnson,"Excellent technical skills, demonstrates advanced skills"
INT_0061_M6_Com,INT_0061,2024,6,Communication,9.1,Prof. Johnson,"Outstanding performance in communication, great initiative"
INT_0061_M6_Pro,INT_0061,2024,6,Problem Solving,9.8,Prof. Johnson,"Excellent problem solving, demonstrates advanced skills"
INT_0061_M6_Tea,INT_0061,2024,6,Teamwork,10.0,Prof. Johnson,"Excellent teamwork, demonstrates advanced skills"
INT_0061_M6_Ini,INT_0061,2024,6,Initiative,9.1,Prof. Johnson,"Exceptional initiative, consistently exceeds expectations"
INT_0062_M1_Tec,INT_0062,2024,1,Technical Skills,9.0,Prof. Johnson,"Exceptional technical skills, consistently exceeds expectations"
INT_0062_M1_Com,INT_0062,2024,1,Communication,8.1,Prof. Johnson,"Good performance in communication, reliable and consistent"
INT_0062_M1_Pro,INT_0062,2024,1,Problem Solving,9.0,Prof. Johnson,"Outstanding performance in problem solving, great initiative"
INT_0062_M1_Tea,INT_0062,2024,1,Teamwork,8.6,Prof. Johnson,"Good performance in teamwork, reliable and consistent"
INT_0062_M1_Ini,INT_0062,2024,1,Initiative,8.7,Prof. Johnson,"Solid initiative skills, continues to improve"
INT_0062_M2_Tec,INT_0062,2024,2,Technical Skills,8.1,Prof. Johnson,"Good performance in technical skills, reliable and consistent"
INT_0062_M2_Com,INT_0062,2024,2,Communication,9.0,Prof. Johnson,"Good performance in communication, reliable and consistent"
INT_0062_M2_Pro,INT_0062,2024,2,Problem Solving,9.3,Prof. Johnson,"Outstanding performance in problem solving, great initiative"
INT_0062_M2_Tea,INT_0062,2024,2,Teamwork,9.0,Prof. Johnson,"Solid teamwork skills, continues to improve"
INT_0062_M2_Ini,INT_0062,2024,2,Initiative,8.7,Prof. Johnson,"Solid initiative skills, continues to improve"
INT_0062_M3_Tec,INT_0062,2024,3,Technical Skills,10.0,Prof. Johnson,"Excellent technical skills, demonstrates advanced skills"
INT_0062_M3_Com,INT_0062,2024,3,Communication,10.0,Prof. Johnson,"Exceptional communication, consistently exceeds expectations"
INT_0062_M3_Pro,INT_0062,2024,3,Problem Solving,10.0,Prof. Johnson,"Outstanding performance in problem solving, great initiative"
INT_0062_M3_Tea,INT_0062,2024,3,Teamwork,9.9,Prof. Johnson,"Outstanding performance in teamwork, great initiative"
INT_0062_M3_Ini,INT_0062,2024,3,Initiative,9.9,Prof. Johnson,"Outstanding performance in initiative, great initiative"
INT_0062_M4_Tec,INT_0062,2024,4,Technical Skills,8.6,Prof. Johnson,"Solid technical skills skills, continues to improve"
INT_0062_M4_Com,INT_0062,2024,4,Communication,9.5,Prof. Johnson,"Outstanding performance in communication, great initiative"
INT_0062_M4_Pro,INT_0062,2024,4,Problem Solving,8.5,Prof. Johnson,"Good performance in problem solving, reliable and consistent"
INT_0062_M4_Tea,INT_0062,2024,4,Teamwork,8.6,Prof. Johnson,"Strong teamwork, meets all expectations"
INT_0062_M4_Ini,INT_0062,2024,4,Initiative,9.4,Prof. Johnson,"Outstanding performance in initiative, great initiative"
INT_0062_M5_Tec,INT_0062,2024,5,Technical Skills,9.0,Prof. Johnson,"Excellent technical skills, demonstrates advanced skills"
INT_0062_M5_Com,INT_0062,2024,5,Communication,10.0,Prof. Johnson,"Outstanding performance in communication, great initiative"
INT_0062_M5_Pro,INT_0062,2024,5,Problem Solving,9.4,Prof. Johnson,"Outstanding performance in problem solving, great initiative"
INT_0062_M5_Tea,INT_0062,2024,5,Teamwork,9.4,Prof. Johnson,"Exceptional teamwork, consistently exceeds expectations"
INT_0062_M5_Ini,INT_0062,2024,5,Initiative,9.5,Prof. Johnson,"Exceptional initiative, consistently exceeds expectations"
INT_0062_M6_Tec,INT_0062,2024,6,Technical Skills,9.0,Prof. Johnson,"Good performance in technical skills, reliable and consistent"
INT_0062_M6_Com,INT_0062,2024,6,Communication,8.0,Prof. Johnson,"Solid communication skills, continues to improve"
INT_0062_M6_Pro,INT_0062,2024,6,Problem Solving,8.5,Prof. Johnson,"Solid problem solving skills, continues to improve"
INT_0062_M6_Tea,INT_0062,2024,6,Teamwork,8.7,Prof. Johnson,"Solid teamwork skills, continues to improve"
INT_0062_M6_Ini,INT_0062,2024,6,Initiative,9.0,Prof. Johnson,"Solid initiative skills, continues to improve"
INT_0063_M1_Tec,INT_0063,2024,1,Technical Skills,5.7,Prof. Johnson,"Developing technical skills skills, needs more practice"
INT_0063_M1_Com,INT_0063,2024,1,Communication,5.8,Prof. Johnson,"Average performance in communication, working on improvements"
INT_0063_M1_Pro,INT_0063,2024,1,Problem Solving,5.6,Prof. Johnson,"Average performance in problem solving, working on improvements"
INT_0063_M1_Tea,INT_0063,2024,1,Teamwork,6.2,Prof. Johnson,"Adequate teamwork, has room for improvement"
INT_0063_M1_Ini,INT_0063,2024,1,Initiative,6.1,Prof. Johnson,"Adequate initiative, has room for improvement"
INT_0063_M2_Tec,INT_0063,2024,2,Technical Skills,4.9,Prof. Johnson,"Struggling with technical skills, requires additional support"
INT_0063_M2_Com,INT_0063,2024,2,Communication,5.5,Prof. Johnson,"Average performance in communication, working on improvements"
INT_0063_M2_Pro,INT_0063,2024,2,Problem Solving,5.9,Prof. Johnson,"Adequate problem solving, has room for improvement"
INT_0063_M2_Tea,INT_0063,2024,2,Teamwork,5.8,Prof. Johnson,"Adequate teamwork, has room for improvement"
INT_0063_M2_Ini,INT_0063,2024,2,Initiative,5.4,Prof. Johnson,"Developing initiative skills, needs more practice"
INT_0063_M3_Tec,INT_0063,2024,3,Technical Skills,8.0,Prof. Johnson,"Good performance in technical skills, reliable and consistent"
INT_0063_M3_Com,INT_0063,2024,3,Communication,7.8,Prof. Johnson,"Good performance in communication, reliable and consistent"
INT_0063_M3_Pro,INT_0063,2024,3,Problem Solving,7.5,Prof. Johnson,"Solid problem solving skills, continues to improve"
INT_0063_M3_Tea,INT_0063,2024,3,Teamwork,7.8,Prof. Johnson,"Solid teamwork skills, continues to improve"
INT_0063_M3_Ini,INT_0063,2024,3,Initiative,6.4,Prof. Johnson,"Average performance in initiative, working on improvements"
INT_0063_M4_Tec,INT_0063,2024,4,Technical Skills,5.7,Prof. Johnson,"Developing technical skills skills, needs more practice"
INT_0063_M4_Com,INT_0063,2024,4,Communication,6.7,Prof. Johnson,"Developing communication skills, needs more practice"
INT_0063_M4_Pro,INT_0063,2024,4,Problem Solving,5.8,Prof. Johnson,"Adequate problem solving, has room for improvement"
INT_0063_M4_Tea,INT_0063,2024,4,Teamwork,5.7,Prof. Johnson,"Developing teamwork skills, needs more practice"
INT_0063_M4_Ini,INT_0063,2024,4,Initiative,5.8,Prof. Johnson,"Average performance in initiative, working on improvements"
INT_0063_M5_Tec,INT_0063,2024,5,Technical Skills,4.0,Prof. Johnson,"Below expectations in technical skills, needs focused training"
INT_0063_M5_Com,INT_0063,2024,5,Communication,4.5,Prof. Johnson,"Below expectations in communication, needs focused training"
INT_0063_M5_Pro,INT_0063,2024,5,Problem Solving,4.7,Prof. Johnson,"Struggling with problem solving, requires additional support"
INT_0063_M5_Tea,INT_0063,2024,5,Teamwork,4.4,Prof. Johnson,Needs significant improvement in teamwork
INT_0063_M5_Ini,INT_0063,2024,5,Initiative,5.1,Prof. Johnson,"Developing initiative skills, needs more practice"
INT_0063_M6_Tec,INT_0063,2024,6,Technical Skills,5.5,Prof. Johnson,"Adequate technical skills, has room for improvement"
INT_0063_M6_Com,INT_0063,2024,6,Communication,5.8,Prof. Johnson,"Average performance in communication, working on improvements"
INT_0063_M6_Pro,INT_0063,2024,6,Problem Solving,4.7,Prof. Johnson,"Struggling with problem solving, requires additional support"
INT_0063_M6_Tea,INT_0063,2024,6,Teamwork,5.2,Prof. Johnson,"Adequate teamwork, has room for improvement"
INT_0063_M6_Ini,INT_0063,2024,6,Initiative,5.4,Prof. Johnson,"Developing initiative skills, needs more practice"
INT_0064_M1_Tec,INT_0064,2024,1,Technical Skills,10.0,Dr. Davis,"Outstanding performance in technical skills, great initiative"
INT_0064_M1_Com,INT_0064,2024,1,Communication,8.6,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0064_M1_Pro,INT_0064,2024,1,Problem Solving,8.9,Dr. Davis,"Good performance in problem solving, reliable and consistent"
INT_0064_M1_Tea,INT_0064,2024,1,Teamwork,10.0,Dr. Davis,"Exceptional teamwork, consistently exceeds expectations"
INT_0064_M1_Ini,INT_0064,2024,1,Initiative,8.4,Dr. Davis,"Solid initiative skills, continues to improve"
INT_0064_M2_Tec,INT_0064,2024,2,Technical Skills,9.4,Dr. Davis,"Exceptional technical skills, consistently exceeds expectations"
INT_0064_M2_Com,INT_0064,2024,2,Communication,10.0,Dr. Davis,"Excellent communication, demonstrates advanced skills"
INT_0064_M2_Pro,INT_0064,2024,2,Problem Solving,9.2,Dr. Davis,"Excellent problem solving, demonstrates advanced skills"
INT_0064_M2_Tea,INT_0064,2024,2,Teamwork,8.8,Dr. Davis,"Strong teamwork, meets all expectations"
INT_0064_M2_Ini,INT_0064,2024,2,Initiative,9.3,Dr. Davis,"Excellent initiative, demonstrates advanced skills"
INT_0064_M3_Tec,INT_0064,2024,3,Technical Skills,10.0,Dr. Davis,"Exceptional technical skills, consistently exceeds expectations"
INT_0064_M3_Com,INT_0064,2024,3,Communication,9.8,Dr. Davis,"Exceptional communication, consistently exceeds expectations"
INT_0064_M3_Pro,INT_0064,2024,3,Problem Solving,9.9,Dr. Davis,"Exceptional problem solving, consistently exceeds expectations"
INT_0064_M3_Tea,INT_0064,2024,3,Teamwork,9.1,Dr. Davis,"Outstanding performance in teamwork, great initiative"
INT_0064_M3_Ini,INT_0064,2024,3,Initiative,9.9,Dr. Davis,"Outstanding performance in initiative, great initiative"
INT_0064_M4_Tec,INT_0064,2024,4,Technical Skills,9.7,Dr. Davis,"Excellent technical skills, demonstrates advanced skills"
INT_0064_M4_Com,INT_0064,2024,4,Communication,8.9,Dr. Davis,"Solid communication skills, continues to improve"
INT_0064_M4_Pro,INT_0064,2024,4,Problem Solving,10.0,Dr. Davis,"Outstanding performance in problem solving, great initiative"
INT_0064_M4_Tea,INT_0064,2024,4,Teamwork,10.0,Dr. Davis,"Exceptional teamwork, consistently exceeds expectations"
INT_0064_M4_Ini,INT_0064,2024,4,Initiative,9.8,Dr. Davis,"Outstanding performance in initiative, great initiative"
INT_0064_M5_Tec,INT_0064,2024,5,Technical Skills,8.6,Dr. Davis,"Good performance in technical skills, reliable and consistent"
INT_0064_M5_Com,INT_0064,2024,5,Communication,8.7,Dr. Davis,"Good performance in communication, reliable and consistent"
INT_0064_M5_Pro,INT_0064,2024,5,Problem Solving,8.8,Dr. Davis,"Solid problem solving skills, continues to improve"
INT_0064_M5_Tea,INT_0064,2024,5,Teamwork,9.8,Dr. Davis,"Excellent teamwork, demonstrates advanced skills"
INT_0064_M5_Ini,INT_0064,2024,5,Initiative,9.2,Dr. Davis,"Excellent initiative, demonstrates advanced skills"
INT_0064_M6_Tec,INT_0064,2024,6,Technical Skills,10.0,Dr. Davis,"Excellent technical skills, demonstrates advanced skills"
INT_0064_M6_Com,INT_0064,2024,6,Communication,9.4,Dr. Davis,"Outstanding performance in communication, great initiative"
INT_0064_M6_Pro,INT_0064,2024,6,Problem Solving,9.6,Dr. Davis,"Excellent problem solving, demonstrates advanced skills"
INT_0064_M6_Tea,INT_0064,2024,6,Teamwork,9.6,Dr. Davis,"Outstanding performance in teamwork, great initiative"
INT_0064_M6_Ini,INT_0064,2024,6,Initiative,10.0,Dr. Davis,"Exceptional initiative, consistently exceeds expectations"
INT_0065_M1_Tec,INT_0065,2024,1,Technical Skills,6.8,Dr. Smith,"Developing technical skills skills, needs more practice"
INT_0065_M1_Com,INT_0065,2024,1,Communication,6.8,Dr. Smith,"Average performance in communication, working on improvements"
INT_0065_M1_Pro,INT_0065,2024,1,Problem Solving,6.6,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0065_M1_Tea,INT_0065,2024,1,Teamwork,6.2,Dr. Smith,"Average performance in teamwork, working on improvements"
INT_0065_M1_Ini,INT_0065,2024,1,Initiative,7.6,Dr. Smith,"Strong initiative, meets all expectations"
INT_0065_M2_Tec,INT_0065,2024,2,Technical Skills,5.2,Dr. Smith,"Average performance in technical skills, working on improvements"
INT_0065_M2_Com,INT_0065,2024,2,Communication,5.7,Dr. Smith,"Average performance in communication, working on improvements"
INT_0065_M2_Pro,INT_0065,2024,2,Problem Solving,5.0,Dr. Smith,"Below expectations in problem solving, needs focused training"
INT_0065_M2_Tea,INT_0065,2024,2,Teamwork,4.2,Dr. Smith,"Below expectations in teamwork, needs focused training"
INT_0065_M2_Ini,INT_0065,2024,2,Initiative,5.5,Dr. Smith,"Adequate initiative, has room for improvement"
INT_0065_M3_Tec,INT_0065,2024,3,Technical Skills,5.8,Dr. Smith,"Developing technical skills skills, needs more practice"
INT_0065_M3_Com,INT_0065,2024,3,Communication,5.5,Dr. Smith,"Adequate communication, has room for improvement"
INT_0065_M3_Pro,INT_0065,2024,3,Problem Solving,6.2,Dr. Smith,"Adequate problem solving, has room for improvement"
INT_0065_M3_Tea,INT_0065,2024,3,Teamwork,6.3,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0065_M3_Ini,INT_0065,2024,3,Initiative,4.8,Dr. Smith,"Struggling with initiative, requires additional support"
INT_0065_M4_Tec,INT_0065,2024,4,Technical Skills,6.5,Dr. Smith,"Developing technical skills skills, needs more practice"
INT_0065_M4_Com,INT_0065,2024,4,Communication,6.6,Dr. Smith,"Developing communication skills, needs more practice"
INT_0065_M4_Pro,INT_0065,2024,4,Problem Solving,7.0,Dr. Smith,"Solid problem solving skills, continues to improve"
INT_0065_M4_Tea,INT_0065,2024,4,Teamwork,7.1,Dr. Smith,"Good performance in teamwork, reliable and consistent"
INT_0065_M4_Ini,INT_0065,2024,4,Initiative,7.1,Dr. Smith,"Solid initiative skills, continues to improve"
INT_0065_M5_Tec,INT_0065,2024,5,Technical Skills,5.9,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0065_M5_Com,INT_0065,2024,5,Communication,4.8,Dr. Smith,"Below expectations in communication, needs focused training"
INT_0065_M5_Pro,INT_0065,2024,5,Problem Solving,5.1,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0065_M5_Tea,INT_0065,2024,5,Teamwork,5.9,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0065_M5_Ini,INT_0065,2024,5,Initiative,4.4,Dr. Smith,Needs significant improvement in initiative
INT_0065_M6_Tec,INT_0065,2024,6,Technical Skills,5.1,Dr. Smith,"Adequate technical skills, has room for improvement"
INT_0065_M6_Com,INT_0065,2024,6,Communication,5.6,Dr. Smith,"Average performance in communication, working on improvements"
INT_0065_M6_Pro,INT_0065,2024,6,Problem Solving,5.9,Dr. Smith,"Developing problem solving skills, needs more practice"
INT_0065_M6_Tea,INT_0065,2024,6,Teamwork,5.1,Dr. Smith,"Adequate teamwork, has room for improvement"
INT_0065_M6_Ini,INT_0065,2024,6,Initiative,5.2,Dr. Smith,"Adequate initiative, has room for improvement"
INT_0066_M1_Tec,INT_0066,2024,1,Technical Skills,8.1,Prof. Johnson,"Strong technical skills, meets all expectations"
INT_0066_M1_Com,INT_0066,2024,1,Communication,8.9,Prof. Johnson,"Solid communication skills, continues to improve"
INT_0066_M1_Pro,INT_0066,2024,1,Problem Solving,7.9,Prof. Johnson,"Solid problem solving skills, continues to improve"
INT_0066_M1_Tea,INT_0066,2024,1,Teamwork,9.1,Prof. Johnson,"Outstanding performance in teamwork, great initiative"
INT_0066_M1_Ini,INT_0066,2024,1,Initiative,7.9,Prof. Johnson,"Good performance in initiative, reliable and consistent"
INT_0066_M2_Tec,INT_0066,2024,2,Technical Skills,8.6,Prof. Johnson,"Solid technical skills skills, continues to improve"
INT_0066_M2_Com,INT_0066,2024,2,Communication,8.8,Prof. Johnson,"Strong communication, meets all expectations"
INT_0066_M2_Pro,INT_0066,2024,2,Problem Solving,9.1,Prof. Johnson,"Exceptional problem solving, consistently exceeds expectations"
INT_0066_M2_Tea,INT_0066,2024,2,Teamwork,8.3,Prof. Johnson,"Solid teamwork skills, continues to improve"
INT_0066_M2_Ini,INT_0066,2024,2,Initiative,8.0,Prof. Johnson,"Strong initiative, meets all expectations"
INT_0066_M3_Tec,INT_0066,2024,3,Technical Skills,7.4,Prof. Johnson,"Strong technical skills, meets all expectations"
INT_0066_M3_Com,INT_0066,2024,3,Communication,9.0,Prof. Johnson,"Strong communication, meets all expectations"
INT_0066_M3_Pro,INT_0066,2024,3,Problem Solving,8.4,Prof. Johnson,"Solid problem solving skills, continues to improve"
INT_0066_M3_Tea,INT_0066,2024,3,Teamwork,8.8,Prof. Johnson,"Solid teamwork skills, continues to improve"
INT_0066_M3_Ini,INT_0066,2024,3,Initiative,8.6,Prof. Johnson,"Good performance in initiative, reliable and consistent"
INT_0066_M4_Tec,INT_0066,2024,4,Technical Skills,9.9,Prof. Johnson,"Exceptional technical skills, consistently exceeds expectations"
INT_0066_M4_Com,INT_0066,2024,4,Communication,9.8,Prof. Johnson,"Exceptional communication, consistently exceeds expectations"
INT_0066_M4_Pro,INT_0066,2024,4,Problem Solving,9.7,Prof. Johnson,"Outstanding performance in problem solving, great initiative"
INT_0066_M4_Tea,INT_0066,2024,4,Teamwork,10.0,Prof. Johnson,"Exceptional teamwork, consistently exceeds expectations"
INT_0066_M4_Ini,INT_0066,2024,4,Initiative,8.4,Prof. Johnson,"Strong initiative, meets all expectations"
